user_id,movie_id,rating
246,239,3
858,327,3
366,671,5
307,186,5
557,289,4
551,433,5
705,58,2
486,766,4
416,955,4
109,214,1
792,840,2
399,454,3
249,223,4
323,121,3
447,153,4
405,664,1
141,1047,4
671,720,3
325,1,2
592,315,5
328,4,3
763,210,3
593,496,5
465,180,3
59,83,4
195,831,2
869,125,3
279,190,3
339,222,4
624,282,4
187,196,4
181,591,4
497,250,3
395,89,5
245,210,3
886,48,4
606,844,4
758,452,3
600,511,5
135,23,4
896,715,3
864,1,5
557,165,5
255,984,1
815,380,3
795,173,4
817,329,4
565,190,5
862,434,5
389,154,3
919,286,4
650,2,3
352,195,4
642,174,5
755,340,1
363,1019,5
621,117,5
280,1035,4
234,1453,2
840,48,3
757,229,3
541,234,5
331,22,4
535,152,4
933,105,2
907,260,2
773,14,5
406,5,4
666,114,4
472,1034,3
268,588,3
82,495,3
586,69,4
83,125,5
485,330,3
429,229,2
638,89,4
21,319,2
697,252,1
761,457,1
185,15,3
897,174,5
633,405,4
796,665,2
2,258,3
881,175,2
642,996,2
727,117,3
463,597,2
320,800,4
922,63,3
265,100,5
870,265,4
234,507,4
74,340,5
466,24,4
256,237,4
334,1010,5
181,236,1
389,161,2
846,1107,4
655,1136,2
2,284,4
234,515,5
653,597,4
484,94,4
234,89,3
397,504,5
818,690,3
94,56,5
650,526,4
817,358,4
653,411,2
235,462,3
438,619,4
918,45,4
524,618,3
669,355,2
437,210,3
318,481,4
63,6,3
787,906,1
561,537,4
588,370,5
811,258,5
450,118,3
611,354,3
92,707,4
727,217,3
940,213,4
666,92,3
532,586,4
454,143,4
223,1291,3
537,228,3
864,563,3
624,248,4
878,463,2
314,56,1
500,1441,2
85,141,3
666,208,3
16,8,5
686,197,5
457,655,5
896,655,4
557,682,2
332,82,5
894,1048,4
706,288,3
561,724,3
35,680,4
541,781,5
561,1139,1
387,58,4
454,606,2
619,346,3
666,258,4
801,299,2
894,306,4
638,153,3
275,448,3
360,14,5
664,302,4
650,674,4
97,191,5
647,705,4
585,1488,4
487,76,4
251,55,3
592,533,4
445,151,4
407,290,3
108,125,3
524,32,4
435,1039,4
853,682,4
810,321,5
303,1226,4
932,204,4
592,702,4
7,649,5
623,275,5
916,369,2
727,1229,2
11,51,4
399,39,2
267,156,5
214,482,4
489,948,2
620,678,3
622,169,5
454,70,4
523,155,4
141,258,5
307,258,5
846,140,4
244,158,3
296,654,5
474,200,3
285,151,5
738,429,3
130,427,5
579,211,3
788,639,3
733,950,4
332,120,4
693,576,2
875,707,4
474,615,4
802,687,3
943,431,4
201,1011,3
804,988,4
916,183,4
327,960,5
176,285,5
158,125,3
752,887,1
524,150,2
303,44,4
339,12,5
10,135,5
501,25,3
561,1010,3
805,501,5
862,179,5
130,472,4
28,174,5
864,128,4
766,180,4
868,509,3
659,173,4
59,77,4
85,705,5
788,235,3
275,144,4
447,926,3
595,1023,1
301,523,4
128,702,3
297,20,4
85,79,3
43,785,3
486,1176,3
13,241,3
613,471,3
833,518,3
6,127,5
655,354,2
155,286,4
470,283,5
83,64,5
504,118,3
82,21,1
424,435,3
91,1050,3
107,302,4
90,1204,4
921,1028,4
709,541,3
927,111,4
487,779,2
297,157,2
476,367,3
795,191,4
342,928,3
618,356,2
852,323,3
618,625,4
693,523,4
62,157,3
328,204,3
894,284,3
312,584,5
117,268,5
373,290,5
600,431,3
710,654,4
378,756,3
843,222,3
116,304,2
361,443,3
466,188,3
668,283,5
153,265,4
553,186,3
841,322,4
823,173,5
11,58,3
198,188,5
695,260,4
798,662,3
864,140,3
316,187,2
303,326,2
343,3,4
21,443,4
389,1197,3
621,418,3
76,77,2
234,73,2
178,792,5
435,406,3
15,845,2
665,313,4
790,208,3
450,476,4
339,573,3
567,504,4
650,272,4
321,197,5
419,181,4
533,451,2
298,479,5
85,70,4
806,419,5
886,209,4
429,141,3
727,393,3
666,56,4
897,404,4
717,111,4
7,586,3
268,717,1
288,214,2
458,287,4
135,39,3
885,538,4
218,55,4
292,194,4
144,87,5
537,614,3
357,820,4
85,510,4
357,595,4
705,622,4
198,23,4
104,926,1
217,540,1
851,1120,2
425,178,3
95,1228,3
763,144,3
16,230,5
928,48,5
299,144,4
826,779,3
495,153,5
450,823,3
833,1214,4
916,60,4
416,399,4
297,699,4
32,591,3
654,222,5
1,115,5
59,392,2
896,1018,3
897,429,5
269,122,1
244,67,4
171,268,4
92,230,3
249,181,3
346,133,5
655,604,4
363,66,4
22,692,4
338,135,5
378,43,3
213,195,5
715,250,2
745,646,4
90,613,4
387,1115,3
79,100,5
75,240,1
913,741,4
393,173,5
665,202,3
56,184,4
303,141,3
635,886,4
393,81,2
64,175,5
774,202,5
304,895,3
163,318,4
768,340,2
642,202,3
488,483,3
753,347,2
299,478,4
279,663,3
927,132,2
872,974,4
699,211,1
3,327,4
379,436,3
638,234,4
316,549,5
234,500,3
85,133,4
52,762,3
318,94,4
793,742,3
791,259,3
459,257,5
634,823,3
417,579,2
158,190,5
264,168,5
556,479,5
387,198,4
572,9,5
682,22,5
756,367,4
308,288,4
94,155,2
796,106,2
19,202,4
293,159,3
605,118,3
632,568,3
246,1188,3
474,77,5
64,215,5
659,486,4
413,236,4
751,179,4
930,107,3
104,1010,1
40,302,3
887,720,5
452,494,5
560,137,4
314,1178,2
919,98,5
694,180,4
24,324,5
896,1078,3
328,520,5
246,94,2
291,92,4
76,56,5
1,163,4
449,337,4
668,97,2
524,237,3
26,150,3
666,176,4
491,513,5
877,531,5
51,182,3
201,117,2
620,683,3
684,409,3
622,132,4
47,307,4
619,17,1
474,483,5
901,748,4
936,1370,4
658,475,4
618,2,2
409,657,3
407,405,3
586,241,4
738,179,3
642,554,4
686,2,3
59,60,5
405,177,1
916,14,5
13,323,3
621,541,4
75,111,4
833,645,3
878,512,5
252,14,4
280,449,3
711,566,2
1,1,5
203,250,4
221,79,4
868,567,1
823,217,3
786,204,4
11,176,3
409,204,5
295,405,5
796,58,3
725,321,2
883,529,5
500,100,4
881,178,3
393,831,1
334,258,4
450,241,4
480,863,4
196,8,5
712,1503,4
152,161,5
192,118,2
804,373,2
453,508,4
8,183,5
843,127,2
81,756,1
524,100,5
476,268,4
552,742,4
243,268,4
654,4,4
241,343,2
278,882,3
328,22,5
498,192,5
734,198,1
883,896,5
537,65,3
655,793,3
707,64,3
552,252,2
246,802,1
429,218,3
848,125,5
621,542,2
256,280,5
648,410,2
289,473,1
624,235,4
899,1016,3
30,252,3
608,886,1
151,121,5
719,137,1
773,217,3
345,284,4
494,924,4
128,490,5
174,151,3
653,476,2
293,746,3
64,172,4
280,237,3
256,123,2
149,1296,3
666,70,4
121,292,4
940,164,2
119,1202,4
417,413,3
328,503,3
878,949,3
942,172,5
269,1103,5
212,86,4
199,259,1
311,726,3
709,452,3
72,106,4
548,504,5
933,127,5
223,216,5
10,367,4
360,304,4
417,631,3
183,356,3
290,205,3
592,222,1
385,1536,5
787,292,3
213,194,4
660,568,3
169,243,3
782,269,3
424,690,3
451,319,2
43,70,4
363,71,3
804,159,4
773,200,4
345,367,4
673,310,5
804,4,4
233,509,4
864,780,2
80,194,3
543,214,3
181,1048,2
69,742,3
58,9,4
286,13,2
449,198,4
561,1039,3
880,260,4
439,288,3
642,8,5
279,1121,4
943,614,5
49,25,2
363,591,4
379,176,5
256,771,2
647,496,4
189,181,3
802,261,3
139,296,4
924,1478,4
553,307,4
59,429,4
119,689,4
693,177,3
416,966,5
211,462,4
293,300,2
849,427,4
115,273,4
782,888,3
836,185,5
465,135,3
445,248,1
13,908,1
280,609,4
203,815,4
378,326,3
560,151,3
663,129,3
919,293,4
650,97,3
934,186,2
344,216,4
896,461,3
296,1284,4
506,520,5
315,302,5
303,1220,2
537,607,4
312,143,4
450,455,4
324,14,5
222,229,3
393,135,1
434,369,4
938,281,2
399,550,3
299,17,1
215,211,4
67,117,5
561,531,1
271,116,2
773,1529,5
297,231,3
262,421,4
269,365,2
763,198,5
896,288,3
835,685,4
222,597,1
3,342,4
487,1019,5
450,583,4
494,294,4
747,393,2
648,238,3
387,95,2
343,50,5
360,199,5
95,971,3
268,679,4
715,939,4
158,62,5
349,284,5
181,718,1
138,238,5
489,892,3
734,144,2
99,123,3
85,504,4
392,650,5
223,1052,1
693,234,2
766,402,3
747,50,5
599,284,4
605,879,3
498,228,2
788,720,3
800,127,4
889,519,4
936,286,5
13,670,3
648,726,3
313,204,4
385,385,1
798,476,2
405,181,5
60,212,5
325,200,2
508,528,5
450,26,5
650,373,1
254,768,3
487,747,4
933,284,2
864,805,4
472,64,5
201,92,3
865,625,1
31,340,3
592,342,2
110,1228,3
248,283,1
301,658,3
637,150,1
774,77,1
326,423,3
416,191,5
13,891,1
394,39,4
764,70,4
859,458,3
271,705,4
312,503,5
49,1028,2
655,18,3
551,1419,1
815,158,2
276,1208,3
420,285,5
546,109,5
834,475,5
7,443,5
22,568,4
414,270,5
709,841,4
796,1,2
262,420,3
665,866,3
843,521,2
82,546,3
244,3,5
292,150,4
635,237,3
109,1139,2
851,327,4
778,249,3
929,1,3
373,649,4
650,175,4
719,254,1
911,428,4
90,143,5
198,97,3
706,237,4
932,462,4
498,191,4
234,213,3
913,173,5
286,394,5
104,1011,3
455,584,4
805,595,3
645,22,4
215,517,5
526,690,3
224,925,3
459,993,3
60,491,4
416,918,4
561,367,3
422,127,4
189,194,5
716,133,5
69,124,4
858,307,3
234,7,2
863,316,5
448,1062,5
313,69,5
270,98,5
582,750,5
76,1007,4
158,709,5
565,923,4
90,903,4
328,572,3
297,752,4
894,59,5
489,339,3
298,172,4
452,135,3
906,408,4
940,629,3
84,289,5
495,44,3
635,333,5
263,543,5
328,317,4
358,208,2
666,959,4
16,946,5
393,31,4
239,632,5
287,246,4
882,168,5
213,125,5
562,218,4
467,100,5
151,529,5
232,175,5
294,826,1
219,855,5
266,245,1
639,835,4
412,357,4
256,487,5
425,121,4
913,655,4
56,575,3
207,787,3
320,121,5
596,328,5
749,501,4
303,269,5
452,1403,1
592,12,5
232,531,4
345,200,4
187,168,5
387,943,4
44,190,5
339,81,5
501,1534,4
354,736,5
484,692,5
449,118,1
145,1210,1
666,1013,3
249,11,5
101,24,4
887,115,5
271,177,3
666,273,3
637,117,2
392,200,3
311,125,4
708,628,3
773,354,2
533,591,4
125,1093,1
94,176,4
668,302,5
405,1271,2
815,121,2
603,227,3
868,451,2
439,1048,4
921,259,4
303,1092,1
234,980,2
798,554,2
42,282,4
642,570,1
884,1073,4
715,24,3
125,111,3
617,427,4
757,56,4
328,380,3
696,1126,3
9,507,4
709,79,3
840,520,5
854,79,4
307,99,4
405,213,2
201,506,4
927,571,3
292,320,5
400,294,3
85,13,3
276,40,3
145,120,2
22,85,5
200,758,3
446,887,4
409,708,4
537,306,3
355,360,4
354,65,4
545,69,4
137,266,5
880,467,4
693,23,4
595,369,3
682,196,5
328,566,5
271,218,3
18,212,5
235,435,5
123,962,3
560,429,3
802,440,3
395,1,5
621,926,3
648,386,4
378,755,3
268,127,4
1,214,4
830,230,3
664,212,4
268,735,3
577,196,5
54,106,3
496,426,3
615,462,4
328,50,4
521,226,4
332,1157,4
393,402,3
393,204,4
532,531,5
515,243,3
270,509,3
790,69,1
240,286,5
806,461,4
891,126,5
82,225,3
561,550,1
582,293,5
738,603,5
936,289,5
863,1607,2
875,334,4
324,127,4
99,300,4
10,289,4
507,288,5
500,535,3
758,412,5
533,186,3
570,324,2
293,313,4
102,363,2
276,189,4
444,251,5
268,408,5
413,275,5
286,403,5
663,316,4
758,183,5
479,169,5
764,31,4
99,4,5
675,311,3
332,1218,5
451,261,2
324,248,5
49,202,3
798,87,3
9,527,3
249,409,4
650,235,3
119,879,5
305,735,4
904,275,5
654,336,3
503,183,5
825,1015,2
363,506,2
435,127,4
846,47,5
308,942,3
262,121,3
158,172,4
405,714,1
296,427,5
243,208,4
524,484,4
198,98,4
430,523,4
878,416,5
437,702,1
450,776,4
11,736,4
75,1047,3
840,650,4
184,447,3
148,418,3
545,1,5
798,208,3
653,163,4
631,313,4
478,137,4
715,175,3
327,393,3
712,776,4
416,272,5
881,1033,1
629,327,3
276,33,4
788,1277,3
648,173,5
180,372,5
655,584,3
501,24,3
526,742,3
698,568,2
450,443,4
879,276,4
880,187,5
374,742,5
334,642,5
938,255,1
503,58,4
254,28,4
806,127,5
59,273,2
486,831,3
660,392,2
109,755,5
874,514,5
734,465,4
57,1094,2
328,449,3
15,749,1
328,385,3
417,202,4
848,181,5
279,65,1
405,422,1
189,512,4
49,1009,3
885,100,3
82,1063,3
363,93,4
16,70,4
256,172,3
422,590,2
64,1,4
813,270,5
936,281,4
7,154,5
417,546,3
429,151,5
283,211,4
405,1111,1
293,655,3
727,204,3
886,393,3
62,1133,4
601,222,4
330,153,5
823,356,3
21,875,4
795,167,3
683,607,5
194,481,3
76,98,5
642,1152,5
210,832,3
645,1159,4
271,523,4
210,751,4
339,250,5
349,291,3
417,422,3
416,1220,3
236,28,4
332,1028,4
327,72,2
59,183,5
196,238,4
82,338,1
658,24,3
303,379,4
727,378,3
537,855,3
95,1018,3
151,64,5
5,448,2
733,546,1
864,58,5
646,892,2
541,946,5
503,38,3
234,843,2
75,1,4
782,1096,2
405,1353,1
74,237,4
119,105,2
248,183,5
201,667,2
363,152,5
276,122,3
527,134,5
461,9,5
391,173,4
862,1093,5
457,228,5
596,149,3
933,135,4
445,281,1
490,126,2
624,824,2
23,961,5
308,87,4
773,652,3
303,255,4
94,1011,4
443,333,5
293,638,4
622,79,5
276,715,3
804,363,4
52,151,5
222,941,3
235,512,5
189,634,3
916,232,3
379,855,4
456,289,4
144,508,4
92,1208,4
733,276,5
198,132,4
331,47,5
533,71,4
868,405,1
682,1410,3
13,455,3
240,313,5
452,89,5
305,134,5
871,1176,3
634,760,3
185,181,4
380,197,3
775,312,3
629,881,3
334,168,5
214,1129,4
711,421,4
62,121,4
627,162,3
778,780,3
197,1228,4
291,985,3
584,165,1
197,333,2
874,521,5
405,57,1
318,735,5
380,753,4
428,1280,3
524,554,4
157,1016,5
339,86,4
246,158,1
892,781,4
632,1028,2
49,369,1
90,272,5
271,294,2
437,654,5
865,294,4
756,289,4
551,447,5
312,495,4
450,1263,4
874,137,4
851,68,3
896,343,1
588,778,3
757,742,4
207,59,4
119,385,5
435,470,2
922,382,4
339,484,5
152,121,5
380,433,3
617,1073,3
236,333,3
789,100,5
119,117,5
338,1,3
378,402,4
379,98,5
222,662,3
325,154,3
868,710,3
399,151,2
880,801,3
329,300,4
892,403,3
14,716,5
334,42,4
406,285,5
184,357,5
442,695,5
57,64,5
301,197,5
293,226,1
507,298,5
503,1475,5
336,1054,1
450,200,3
790,790,2
883,1012,5
181,870,2
343,265,2
385,1160,2
903,931,2
621,2,3
330,72,5
655,25,3
559,435,2
721,989,3
325,188,2
36,748,4
194,51,4
562,127,5
102,228,4
867,498,4
85,792,4
796,199,3
381,1115,4
666,516,5
130,229,4
526,272,5
84,100,4
135,470,4
688,307,4
913,204,4
435,609,4
533,380,4
263,199,5
875,921,5
316,730,4
490,293,2
887,125,5
334,710,3
671,184,3
507,1089,5
201,432,3
308,603,5
137,685,5
603,181,5
345,26,3
334,245,2
516,515,4
373,423,2
624,319,3
532,761,4
378,323,3
796,434,4
846,552,4
213,357,5
307,483,5
887,91,5
405,854,1
679,196,4
102,127,2
940,751,3
650,380,2
21,295,3
709,53,3
160,1197,4
130,90,4
851,330,3
666,270,3
229,748,3
318,1012,4
662,515,4
776,431,4
577,465,4
627,690,5
457,31,4
655,50,4
931,237,3
274,685,5
120,258,5
823,202,4
580,358,4
560,270,4
115,192,5
405,842,5
504,585,2
693,735,4
189,31,3
665,109,4
617,192,5
845,303,1
197,347,4
15,289,3
648,265,4
92,252,4
26,841,2
889,385,3
721,322,4
393,49,4
388,742,5
345,50,5
686,318,5
76,628,2
168,222,5
734,15,4
435,203,4
654,294,3
545,554,3
495,84,3
828,60,4
769,269,5
41,1039,3
863,1679,3
271,614,4
788,518,3
806,226,3
806,176,5
622,154,4
70,431,3
848,164,5
293,238,4
870,802,3
745,174,3
650,91,4
43,127,4
312,505,5
422,185,4
500,39,4
301,737,2
342,844,3
53,15,5
807,679,4
80,45,4
537,26,3
425,168,5
116,145,2
198,230,3
413,124,5
334,508,3
293,198,4
428,272,5
125,153,2
592,319,4
850,419,5
666,284,3
815,659,5
209,129,2
660,550,2
504,973,4
144,212,5
126,319,2
551,673,4
538,317,4
391,26,5
592,195,4
660,254,1
355,307,4
899,202,4
916,1,4
684,239,4
201,202,3
55,144,5
320,976,2
666,301,4
573,478,4
788,1107,3
311,47,2
447,200,3
256,984,3
389,526,3
141,121,4
909,682,3
801,333,5
911,419,5
776,53,2
270,164,5
429,479,4
194,79,3
840,180,5
553,378,3
805,153,4
495,1116,3
897,926,4
887,471,3
288,64,5
158,408,5
373,571,1
727,628,3
554,4,2
736,286,4
176,289,3
58,185,2
201,281,2
84,276,4
59,274,1
177,156,5
276,431,3
916,83,4
634,272,5
518,151,3
886,56,4
785,748,3
458,199,4
942,234,4
297,201,4
405,1222,1
405,87,1
425,750,2
59,219,5
234,842,4
38,67,4
234,401,2
903,521,5
932,432,4
621,879,4
682,327,3
503,285,4
379,157,4
704,211,5
583,268,5
503,485,4
659,603,5
447,597,3
698,175,3
359,546,3
894,885,2
463,473,4
64,480,3
747,430,4
586,281,3
200,121,5
834,515,5
545,218,4
167,48,1
883,1065,5
942,310,4
524,1093,4
941,475,4
560,24,2
532,234,5
437,716,5
244,66,4
186,327,3
217,68,3
6,524,3
21,406,1
110,338,1
437,288,2
624,137,4
144,106,3
222,1066,1
450,163,4
470,100,4
135,554,3
296,20,5
567,12,4
800,276,3
22,996,1
286,704,2
650,517,3
919,1047,3
595,460,4
657,302,2
577,393,4
510,330,2
606,588,5
222,29,3
325,47,3
854,616,4
7,655,5
198,475,4
767,648,4
406,1197,3
275,523,4
458,57,1
347,226,4
21,839,1
244,154,5
346,91,1
892,431,4
798,125,3
561,458,4
773,234,2
617,134,3
270,736,5
280,1168,5
434,9,1
378,468,5
503,88,4
498,7,3
449,127,5
388,259,3
886,623,1
386,7,3
7,418,4
294,1254,3
403,276,4
79,13,3
597,688,4
889,493,3
927,257,5
346,1039,2
59,435,5
194,199,4
524,614,5
313,582,2
918,28,4
751,660,4
556,493,5
145,1025,4
59,510,4
405,188,1
290,474,3
401,172,3
190,895,3
590,116,5
447,1048,2
450,774,4
843,603,2
815,83,4
815,403,4
206,242,3
291,1303,3
115,56,5
577,561,4
703,15,5
932,9,5
749,740,3
655,1173,2
757,1273,2
339,135,5
504,465,3
655,1473,3
488,190,5
234,144,3
682,23,4
130,1047,5
508,153,3
94,448,5
16,502,4
151,227,5
496,1074,2
515,750,2
614,289,2
938,762,4
744,9,3
181,100,3
357,245,4
637,676,3
426,418,3
478,96,2
435,743,3
705,932,5
373,645,5
59,625,3
353,898,2
607,435,3
841,1294,5
487,966,5
237,238,4
541,419,5
301,363,4
299,222,2
198,581,3
881,181,4
782,1665,2
763,28,3
421,56,5
308,234,3
878,60,4
188,566,5
110,1090,2
59,608,4
390,300,5
8,82,5
716,511,5
246,724,4
846,1179,2
916,211,4
407,504,3
389,371,4
548,328,4
49,721,2
148,114,5
614,100,5
751,659,5
650,393,3
560,127,5
62,215,3
451,989,1
794,847,5
405,541,1
551,1220,5
145,1002,1
210,274,5
191,754,3
864,419,4
406,168,3
815,117,3
110,748,3
844,179,3
3,331,4
659,178,5
286,596,3
145,431,5
114,98,4
315,285,5
711,133,5
586,173,3
144,1010,3
851,291,4
591,211,4
59,647,5
276,276,4
844,69,5
121,1266,4
233,647,5
839,286,4
699,288,3
536,713,4
860,381,3
308,23,5
312,121,3
560,235,2
523,154,4
95,1221,4
927,456,2
59,975,4
770,508,5
524,1065,1
890,429,4
114,204,3
246,431,3
551,1518,4
221,931,3
796,776,4
606,508,4
936,324,5
497,22,5
679,174,3
394,265,4
94,780,3
514,109,3
62,473,4
17,243,1
62,298,4
748,271,3
315,121,2
222,769,2
425,195,4
921,1051,3
188,79,5
768,50,4
119,96,5
642,1055,4
411,194,5
872,323,2
370,50,4
527,317,4
154,187,5
655,642,3
57,144,3
264,100,5
552,405,3
884,529,5
902,144,5
454,471,3
183,649,4
891,1197,5
748,678,2
769,934,4
425,230,4
853,327,3
294,986,3
256,827,3
365,237,3
622,178,4
592,782,2
18,528,4
479,157,5
759,117,5
664,1090,1
92,250,4
293,127,5
332,1013,3
923,276,5
357,748,5
387,4,3
918,417,2
532,315,3
365,476,4
421,879,4
859,535,5
429,710,4
345,378,4
405,33,1
313,63,4
299,94,1
188,216,5
354,93,4
343,569,3
586,318,3
47,306,4
65,97,5
393,374,3
399,380,3
22,2,2
932,479,5
201,192,4
684,15,5
409,202,3
398,735,4
18,276,5
654,109,3
738,470,4
374,182,5
648,411,2
416,879,3
686,192,5
383,513,5
805,768,2
196,257,2
653,232,2
255,219,5
453,1145,2
785,183,5
658,1101,4
833,195,5
746,196,4
659,269,4
846,697,5
413,936,4
387,107,3
239,923,5
622,80,3
676,482,4
6,257,2
75,117,4
627,161,2
157,1302,5
301,117,5
727,240,3
308,433,5
340,181,4
435,351,2
94,549,5
804,154,3
554,1042,3
274,1,4
900,318,4
447,144,5
487,768,3
515,362,4
830,925,4
868,158,1
731,97,5
190,245,4
73,56,4
787,1434,1
431,323,3
11,745,5
300,833,4
49,477,2
689,257,5
846,562,5
165,318,5
85,715,4
795,1101,4
66,295,3
86,1175,5
312,633,5
548,1,4
7,71,5
457,546,2
537,100,4
159,595,5
537,1105,1
406,693,3
382,183,3
368,53,2
889,631,3
268,79,3
892,478,5
532,352,3
665,134,4
64,9,4
104,327,2
447,28,4
448,887,2
488,8,3
389,514,5
318,1014,2
485,303,4
269,657,4
883,238,4
458,469,4
313,519,5
566,192,5
437,420,3
710,185,4
405,504,2
320,833,1
84,546,3
505,989,1
903,223,5
43,237,4
893,410,4
660,186,3
484,554,4
313,77,3
724,342,3
729,879,3
479,203,3
846,197,4
256,323,5
504,1093,1
795,756,3
389,90,3
405,920,1
683,272,4
416,126,5
6,318,4
520,893,2
796,559,3
822,333,4
659,524,4
299,498,4
407,174,5
790,29,2
327,265,2
537,22,2
601,660,3
234,285,4
475,302,3
860,269,2
442,69,3
903,111,3
795,820,3
49,240,3
608,490,4
490,926,2
832,307,4
896,95,4
659,629,4
72,972,4
432,864,2
343,702,4
5,144,3
81,3,4
748,498,4
907,15,5
709,959,4
841,353,1
805,202,2
94,366,3
363,200,3
103,24,4
222,278,2
290,930,3
714,1,3
178,268,4
213,31,4
129,307,2
276,364,3
267,228,5
891,471,5
10,129,4
804,646,4
16,357,5
24,289,3
551,346,4
186,1277,4
1,82,5
334,896,5
475,539,3
809,289,1
406,514,1
128,417,4
43,111,4
884,1214,1
85,208,5
513,210,5
1,2,3
575,98,4
715,89,3
942,528,5
210,230,3
870,499,4
619,231,4
229,272,3
449,1011,4
198,1014,2
256,230,4
460,847,3
344,529,5
295,105,4
655,249,3
897,673,5
851,248,4
537,661,4
642,575,3
839,846,2
405,135,5
843,1065,3
293,464,3
846,560,1
602,538,4
910,597,3
622,480,4
523,476,3
583,7,5
425,172,5
806,155,3
486,281,3
648,526,3
185,25,4
18,387,4
883,692,3
802,567,4
221,751,4
627,26,3
551,291,4
868,173,4
683,300,3
326,205,4
81,269,3
447,150,4
866,321,3
711,662,3
320,716,1
11,719,3
843,182,2
840,79,4
854,343,3
538,42,1
152,1035,4
293,139,3
927,155,4
595,815,3
541,83,5
782,1658,2
43,122,2
545,890,2
207,281,3
505,176,4
453,24,4
530,60,5
919,1073,4
243,191,5
625,154,3
726,294,5
668,294,3
483,50,5
419,494,3
15,297,3
857,258,5
835,160,3
715,755,2
345,508,4
870,12,4
846,229,3
189,60,3
848,650,4
748,318,5
500,94,2
285,538,5
239,528,5
694,684,4
571,32,2
201,587,4
393,628,4
821,357,5
495,507,4
719,274,3
118,134,5
435,751,4
839,235,4
536,271,3
60,618,3
355,288,5
290,568,3
524,277,3
513,118,4
145,800,2
629,292,4
348,405,4
833,180,5
92,1142,4
488,651,5
716,1101,5
846,178,4
650,172,4
234,663,4
588,131,5
276,183,5
216,147,4
783,750,4
524,514,5
325,510,4
298,202,3
291,423,4
431,302,3
479,340,1
508,443,4
57,926,3
624,121,3
659,479,5
883,770,4
763,96,2
63,137,4
379,2,3
653,117,4
555,357,4
612,1063,5
401,202,4
268,302,5
454,161,4
650,258,3
707,533,5
181,1040,1
479,986,1
222,210,4
41,414,4
72,699,3
279,210,4
402,471,4
880,246,5
262,172,2
128,723,3
239,305,4
437,501,4
458,50,2
399,164,2
829,20,3
747,318,5
828,288,3
818,1105,1
659,345,4
194,30,3
848,485,5
2,127,5
204,482,4
451,359,2
782,181,3
749,300,4
721,1039,5
847,735,4
663,619,4
305,597,2
342,488,5
381,501,4
529,886,4
766,294,2
22,227,4
795,50,3
846,608,4
425,447,3
867,176,3
330,627,5
748,135,4
26,302,5
648,50,5
77,250,3
417,797,3
95,546,2
738,189,4
112,887,5
291,627,4
313,134,5
357,283,5
201,70,3
167,1307,2
65,655,4
373,125,4
479,616,4
311,191,4
291,153,4
245,1028,5
527,1149,4
537,338,1
297,750,5
730,246,4
305,45,5
328,316,5
608,196,5
663,948,4
505,419,3
298,546,3
551,721,5
846,175,5
654,638,4
618,633,3
225,603,5
311,310,4
908,494,3
238,258,3
448,327,2
561,469,4
851,760,4
586,29,5
923,288,5
715,145,2
628,845,5
665,721,3
295,222,4
450,232,4
293,174,5
557,127,4
567,430,4
524,178,3
903,515,4
295,22,4
758,547,5
500,396,3
13,275,3
771,762,2
773,1036,3
381,1117,4
102,892,2
262,40,4
56,230,5
296,313,5
4,258,5
89,387,5
447,293,4
405,1030,1
396,100,2
177,176,4
721,58,2
927,1229,3
471,95,4
450,611,5
497,12,4
452,7,5
544,326,3
746,231,2
462,289,5
647,294,3
651,690,3
148,172,5
721,631,5
648,559,2
606,637,3
149,338,2
92,71,5
401,275,4
56,151,4
525,237,4
406,588,4
545,142,3
866,303,4
160,11,4
717,888,5
611,315,5
59,64,5
367,774,4
847,1007,4
417,13,2
666,649,3
900,1028,2
497,29,4
551,223,4
577,939,5
517,311,3
11,38,3
472,1091,4
904,709,3
145,219,5
721,682,3
328,332,3
883,81,5
363,82,3
663,183,4
247,340,3
7,266,4
497,719,3
289,7,4
295,43,4
881,412,1
345,1247,2
243,215,3
774,569,2
313,245,3
256,387,4
7,178,4
840,513,5
474,423,5
551,1051,4
45,24,3
741,131,4
385,443,3
43,241,4
823,64,5
416,118,2
592,512,5
303,79,5
452,371,3
21,637,4
504,934,4
332,472,3
610,275,4
243,69,3
323,508,4
291,246,5
405,566,1
894,381,3
43,692,5
655,1014,3
508,1,5
833,206,4
11,86,4
210,523,4
507,147,5
425,217,1
270,1009,5
488,323,1
327,475,4
615,83,4
5,200,2
308,264,2
92,108,2
699,685,3
422,339,2
407,286,4
276,128,4
327,305,5
923,815,4
727,567,2
341,294,3
833,293,4
128,77,3
764,418,4
643,420,4
72,1110,3
344,7,4
296,222,5
68,475,5
603,56,4
201,226,3
562,566,4
896,549,2
496,77,2
747,952,2
288,327,1
95,736,4
901,949,3
801,354,4
428,343,2
788,435,3
7,421,3
490,596,1
110,232,3
761,877,2
11,277,5
102,230,2
871,245,3
221,50,4
880,327,3
643,233,4
21,148,1
689,328,5
753,242,4
854,409,2
318,423,5
317,354,4
609,908,1
200,265,5
149,262,1
618,496,4
471,477,5
250,123,3
673,347,4
896,232,3
666,760,3
426,613,3
10,50,5
850,659,4
259,200,4
64,160,4
727,751,3
633,385,4
827,690,3
320,122,3
40,1038,1
44,123,4
180,68,5
561,379,2
244,772,4
151,462,4
627,9,4
99,28,3
510,292,4
